Part Number,Customer,Sales forecast,date
EEFST0E331YR,PICS/WAI,0.0,2025-08-01
EEFST0E331YR,PICS/WAT,0.0,2025-08-01
EEFST0E331YR,PSIZ/JM,0.0,2025-08-01
EEFST0E331YR,PSIZ/LSI,0.0,2025-08-01
EEFST0E331YR,PSIZ/SUN,0.0,2025-08-01
EEFST0E331YR,PST/PEGA,0.0,2025-08-01
EEFST0E331YR,PST/PODA,2250000.0,2025-08-01
EEFST0E331YR,PST/QUAC,100000.0,2025-08-01
EEFST0E331YR,PICS/POD,0.0,2025-09-01
EEFST0E331YR,PICS/WA2,0.0,2025-09-01
EEFST0E331YR,PICS/WAI,0.0,2025-09-01
EEFST0E331YR,PICS/WAT,0.0,2025-09-01
EEFST0E331YR,PSIZ/JM,0.0,2025-09-01
EEFST0E331YR,PSIZ/LSI,0.0,2025-09-01
EEFST0E331YR,PSIZ/SUN,0.0,2025-09-01
EEFST0E331YR,PST/PEGA,0.0,2025-09-01
EEFST0E331YR,PST/PODA,3000000.0,2025-09-01
EEFST0E331YR,PST/QUAC,50000.0,2025-09-01
EEFSX0D181ER,PIK/LGID,0.0,2025-03-01
EEFSX0D181ER,PIK/LGTV,0.0,2025-03-01
EEFSX0D181ER,PIK/LGID,0.0,2025-04-01
EEFSX0D181ER,PIK/LGTV,0.0,2025-04-01
EEFSX0D181ER,PIK/LGID,0.0,2025-05-01
EEFSX0D181ER,PIK/LGTV,0.0,2025-05-01
EEFSX0D181ER,PIK/LGID,0.0,2025-06-01
EEFSX0D181ER,PIK/LGTV,0.0,2025-06-01
EEFSX0D181ER,PIK/LGID,0.0,2025-07-01
EEFSX0D181ER,PIK/LGTV,0.0,2025-07-01
EEFSX0D181ER,PIK/LGID,0.0,2025-08-01
EEFSX0D181ER,PIK/LGTV,0.0,2025-08-01
EEFSX0D181ER,PIK/LGID,0.0,2025-09-01
EEFSX0D181ER,PIK/LGTV,0.0,2025-09-01
EEFSX0D221ER,PICS/AR,0.0,2025-03-01
EEFSX0D221ER,PICS/LIA,0.0,2025-03-01
EEFSX0D221ER,PIHK/SCI,0.0,2025-03-01
EEFSX0D221ER,PST/FOX,0.0,2025-03-01
EEFSX0D221ER,PST/PEGA,0.0,2025-03-01
EEFSX0D221ER,PST/PODA,0.0,2025-03-01
EEFSX0D221ER,PICS/AR,0.0,2025-04-01
EEFSX0D221ER,PICS/LIA,0.0,2025-04-01
EEFSX0D221ER,PIHK/SCI,0.0,2025-04-01
EEFSX0D221ER,PST/FOX,0.0,2025-04-01
EEFSX0D221ER,PST/PEGA,0.0,2025-04-01
EEFSX0D221ER,PST/PODA,0.0,2025-04-01
EEFSX0D221ER,PICS/AR,0.0,2025-05-01
EEFSX0D221ER,PICS/LIA,0.0,2025-05-01
EEFSX0D221ER,PIHK/SCI,0.0,2025-05-01
EEFSX0D221ER,PST/FOX,0.0,2025-05-01
EEFSX0D221ER,PST/PEGA,0.0,2025-05-01
EEFSX0D221ER,PST/PODA,0.0,2025-05-01
EEFSX0D221ER,PICS/AR,0.0,2025-06-01
EEFSX0D221ER,PICS/LIA,0.0,2025-06-01
EEFSX0D221ER,PIHK/SCI,0.0,2025-06-01
EEFSX0D221ER,PST/FOX,0.0,2025-06-01
EEFSX0D221ER,PST/PEGA,0.0,2025-06-01
EEFSX0D221ER,PST/PODA,0.0,2025-06-01
EEFSX0D221ER,PICS/AR,0.0,2025-07-01
EEFSX0D221ER,PICS/LIA,0.0,2025-07-01
EEFSX0D221ER,PIHK/SCI,0.0,2025-07-01
EEFSX0D221ER,PST/FOX,0.0,2025-07-01
EEFSX0D221ER,PST/PEGA,0.0,2025-07-01
EEFSX0D221ER,PST/PODA,0.0,2025-07-01
EEFSX0D221ER,PICS/AR,0.0,2025-08-01
EEFSX0D221ER,PICS/LIA,0.0,2025-08-01
EEFSX0D221ER,PIHK/SCI,0.0,2025-08-01
EEFSX0D221ER,PST/FOX,0.0,2025-08-01
EEFSX0D221ER,PST/PEGA,0.0,2025-08-01
EEFSX0D221ER,PST/PODA,0.0,2025-08-01
EEFSX0D221ER,PICS/AR,0.0,2025-09-01
EEFSX0D221ER,PICS/LIA,0.0,2025-09-01
EEFSX0D221ER,PIHK/SCI,0.0,2025-09-01
EEFSX0D221ER,PST/FOX,0.0,2025-09-01
EEFSX0D221ER,PST/PEGA,0.0,2025-09-01
EEFSX0D221ER,PST/PODA,0.0,2025-09-01
EEFSX0D221EY,PST/PODA,0.0,2025-03-01
EEFSX0D221EY,PST/PODA,0.0,2025-04-01
EEFSX0D221EY,PST/PODA,0.0,2025-05-01
EEFSX0D221EY,PST/PODA,0.0,2025-06-01
EEFSX0D221EY,PST/PODA,0.0,2025-07-01
EEFSX0D221EY,PST/PODA,0.0,2025-08-01
EEFSX0D221EY,PST/PODA,0.0,2025-09-01
EEFSX0D331E4,PSI/YEL1,0.0,2025-03-01
EEFSX0D331E4,PSIZ/JM,0.0,2025-03-01
EEFSX0D331E4,PST/COMP,14000.0,2025-03-01
EEFSX0D331E4,PST/NICH,0.0,2025-03-01
EEFSX0D331E4,PSI/YEL1,0.0,2025-04-01
EEFSX0D331E4,PSIZ/JM,0.0,2025-04-01
EEFSX0D331E4,PST/COMP,14000.0,2025-04-01
EEFSX0D331E4,PST/NICH,0.0,2025-04-01
EEFSX0D331E4,PSI/YEL1,0.0,2025-05-01
EEFSX0D331E4,PSIZ/JM,0.0,2025-05-01
EEFSX0D331E4,PST/COMP,7000.0,2025-05-01
EEFSX0D331E4,PST/NICH,0.0,2025-05-01
EEFSX0D331E4,PSI/YEL1,0.0,2025-06-01
EEFSX0D331E4,PSIZ/JM,0.0,2025-06-01
EEFSX0D331E4,PST/COMP,0.0,2025-06-01
EEFSX0D331E4,PST/NICH,0.0,2025-06-01
EEFSX0D331E4,PSI/YEL1,0.0,2025-07-01
EEFSX0D331E4,PSIZ/JM,0.0,2025-07-01
EEFSX0D331E4,PST/COMP,14000.0,2025-07-01
EEFSX0D331E4,PST/NICH,0.0,2025-07-01
EEFSX0D331E4,PSI/YEL1,0.0,2025-08-01
EEFSX0D331E4,PSIZ/JM,0.0,2025-08-01
EEFSX0D331E4,PST/COMP,7000.0,2025-08-01
EEFSX0D331E4,PST/NICH,0.0,2025-08-01
EEFSX0D331E4,PSI/YEL1,0.0,2025-09-01
EEFSX0D331E4,PSIZ/JM,0.0,2025-09-01
EEFSX0D331E4,PST/COMP,0.0,2025-09-01
EEFSX0D331E4,PST/NICH,0.0,2025-09-01
EEFSX0D331ER,BRI/ITC,0.0,2025-03-01
EEFSX0D331ER,PICS/AUS,0.0,2025-03-01
EEFSX0D331ER,PICS/COM,0.0,2025-03-01
EEFSX0D331ER,PICS/KLT,980000.0,2025-03-01
EEFSX0D331ER,PICS/WAT,630000.0,2025-03-01
EEFSX0D331ER,PSI/GAO,0.0,2025-03-01
EEFSX0D331ER,PSIZ/KO1,0.0,2025-03-01
EEFSX0D331ER,PSIZ/SIN,56000.0,2025-03-01
EEFSX0D331ER,PSIZ/SU2,0.0,2025-03-01
EEFSX0D331ER,PST/ACE,21000.0,2025-03-01
EEFSX0D331ER,PST/FOX,0.0,2025-03-01
EEFSX0D331ER,PST/POLA,818000.0,2025-03-01
EEFSX0D331ER,BRI/ITC,0.0,2025-04-01
EEFSX0D331ER,PICS/AUS,0.0,2025-04-01
EEFSX0D331ER,PICS/COM,0.0,2025-04-01
EEFSX0D331ER,PICS/KLT,1260000.0,2025-04-01
EEFSX0D331ER,PICS/WAT,1190000.0,2025-04-01
EEFSX0D331ER,PSI/GAO,0.0,2025-04-01
EEFSX0D331ER,PSIZ/KO1,210000.0,2025-04-01
EEFSX0D331ER,PSIZ/SIN,56000.0,2025-04-01
EEFSX0D331ER,PSIZ/SU2,0.0,2025-04-01
EEFSX0D331ER,PST/ACE,52500.0,2025-04-01
EEFSX0D331ER,PST/FOX,7000.0,2025-04-01
EEFSX0D331ER,PST/POLA,2270000.0,2025-04-01
EEFSX0D331ER,BRI/ITC,0.0,2025-05-01
EEFSX0D331ER,PICS/AUS,0.0,2025-05-01
EEFSX0D331ER,PICS/COM,0.0,2025-05-01
EEFSX0D331ER,PICS/KLT,840000.0,2025-05-01
EEFSX0D331ER,PICS/WAT,1015000.0,2025-05-01
EEFSX0D331ER,PSI/GAO,17500.0,2025-05-01
EEFSX0D331ER,PSIZ/KO1,210000.0,2025-05-01
EEFSX0D331ER,PSIZ/SIN,56000.0,2025-05-01
EEFSX0D331ER,PSIZ/SU2,0.0,2025-05-01
EEFSX0D331ER,PST/ACE,157500.0,2025-05-01
EEFSX0D331ER,PST/FOX,17500.0,2025-05-01
EEFSX0D331ER,PST/POLA,1500000.0,2025-05-01
EEFSX0D331ER,BRI/ITC,0.0,2025-06-01
EEFSX0D331ER,PICS/AUS,0.0,2025-06-01
EEFSX0D331ER,PICS/COM,24500.0,2025-06-01
EEFSX0D331ER,PICS/KLT,700000.0,2025-06-01
EEFSX0D331ER,PICS/WAT,910000.0,2025-06-01
EEFSX0D331ER,PSI/GAO,17500.0,2025-06-01
EEFSX0D331ER,PSIZ/KO1,210000.0,2025-06-01
EEFSX0D331ER,PSIZ/SIN,56000.0,2025-06-01
EEFSX0D331ER,PSIZ/SU2,0.0,2025-06-01
EEFSX0D331ER,PST/ACE,157500.0,2025-06-01
EEFSX0D331ER,PST/FOX,0.0,2025-06-01
EEFSX0D331ER,PST/POLA,3600000.0,2025-06-01
EEFSX0D331ER,BRI/ITC,0.0,2025-07-01
EEFSX0D331ER,PICS/AUS,0.0,2025-07-01
EEFSX0D331ER,PICS/COM,24500.0,2025-07-01
EEFSX0D331ER,PICS/KLT,700000.0,2025-07-01
EEFSX0D331ER,PICS/WAT,910000.0,2025-07-01
EEFSX0D331ER,PSI/GAO,0.0,2025-07-01
EEFSX0D331ER,PSIZ/KO1,105000.0,2025-07-01
EEFSX0D331ER,PSIZ/SIN,56000.0,2025-07-01
EEFSX0D331ER,PSIZ/SU2,0.0,2025-07-01
EEFSX0D331ER,PST/ACE,52500.0,2025-07-01
EEFSX0D331ER,PST/FOX,7000.0,2025-07-01
EEFSX0D331ER,PST/POLA,2000000.0,2025-07-01
EEFSX0D331ER,BRI/ITC,0.0,2025-08-01
EEFSX0D331ER,PICS/AUS,0.0,2025-08-01
EEFSX0D331ER,PICS/COM,24500.0,2025-08-01
EEFSX0D331ER,PICS/KLT,700000.0,2025-08-01
EEFSX0D331ER,PICS/WAT,910000.0,2025-08-01
EEFSX0D331ER,PSI/GAO,0.0,2025-08-01
EEFSX0D331ER,PSIZ/KO1,105000.0,2025-08-01
EEFSX0D331ER,PSIZ/SIN,56000.0,2025-08-01
EEFSX0D331ER,PSIZ/SU2,0.0,2025-08-01
EEFSX0D331ER,PST/ACE,157500.0,2025-08-01
EEFSX0D331ER,PST/FOX,17500.0,2025-08-01
EEFSX0D331ER,PST/POLA,3000000.0,2025-08-01
EEFSX0D331ER,BRI/ITC,0.0,2025-09-01
EEFSX0D331ER,PICS/AUS,0.0,2025-09-01
EEFSX0D331ER,PICS/COM,24500.0,2025-09-01
EEFSX0D331ER,PICS/KLT,700000.0,2025-09-01
EEFSX0D331ER,PICS/WAT,1015000.0,2025-09-01
EEFSX0D331ER,PSI/GAO,0.0,2025-09-01
EEFSX0D331ER,PSIZ/KO1,52500.0,2025-09-01
EEFSX0D331ER,PSIZ/SIN,56000.0,2025-09-01
EEFSX0D331ER,PSIZ/SU2,0.0,2025-09-01
EEFSX0D331ER,PST/ACE,157500.0,2025-09-01
EEFSX0D331ER,PST/FOX,0.0,2025-09-01
EEFSX0D331ER,PST/POLA,3000000.0,2025-09-01
EEFSX0D331EY,PICS/AUS,0.0,2025-03-01
EEFSX0D331EY,PICS/KLT,805000.0,2025-03-01
EEFSX0D331EY,PICS/POD,0.0,2025-03-01
EEFSX0D331EY,PICS/SIN,0.0,2025-03-01
EEFSX0D331EY,PICS/WAT,210000.0,2025-03-01
EEFSX0D331EY,PSI/GAO,70000.0,2025-03-01
EEFSX0D331EY,PSIZ/JM,0.0,2025-03-01
EEFSX0D331EY,PSIZ/KO1,0.0,2025-03-01
EEFSX0D331EY,PSIZ/LSI,0.0,2025-03-01
EEFSX0D331EY,PSIZ/SIN,210000.0,2025-03-01
EEFSX0D331EY,PSIZ/SU2,210000.0,2025-03-01
EEFSX0D331EY,PSIZ/TEB,0.0,2025-03-01
EEFSX0D331EY,PSIZ/WAT,0.0,2025-03-01
EEFSX0D331EY,PSIZ/YEH,0.0,2025-03-01
EEFSX0D331EY,PST/ACE,380000.0,2025-03-01
EEFSX0D331EY,PST/CHTT,0.0,2025-03-01
EEFSX0D331EY,PST/FOX,0.0,2025-03-01
EEFSX0D331EY,PST/PODA,0.0,2025-03-01
EEFSX0D331EY,PST/STOK,800000.0,2025-03-01
EEFSX0D331EY,PICS/AUS,0.0,2025-04-01
EEFSX0D331EY,PICS/KLT,1855000.0,2025-04-01
EEFSX0D331EY,PICS/POD,0.0,2025-04-01
EEFSX0D331EY,PICS/SIN,0.0,2025-04-01
EEFSX0D331EY,PICS/WAT,315000.0,2025-04-01
EEFSX0D331EY,PSI/GAO,70000.0,2025-04-01
EEFSX0D331EY,PSIZ/JM,500500.0,2025-04-01
EEFSX0D331EY,PSIZ/KO1,0.0,2025-04-01
EEFSX0D331EY,PSIZ/LSI,0.0,2025-04-01
EEFSX0D331EY,PSIZ/SIN,350000.0,2025-04-01
EEFSX0D331EY,PSIZ/SU2,175000.0,2025-04-01
EEFSX0D331EY,PSIZ/TEB,105000.0,2025-04-01
EEFSX0D331EY,PSIZ/WAT,0.0,2025-04-01
EEFSX0D331EY,PSIZ/YEH,0.0,2025-04-01
EEFSX0D331EY,PST/ACE,2200000.0,2025-04-01
EEFSX0D331EY,PST/CHTT,0.0,2025-04-01
EEFSX0D331EY,PST/FOX,28000.0,2025-04-01
EEFSX0D331EY,PST/PODA,0.0,2025-04-01
EEFSX0D331EY,PST/STOK,700000.0,2025-04-01
EEFSX0D331EY,PICS/AUS,0.0,2025-05-01
EEFSX0D331EY,PICS/KLT,1200000.0,2025-05-01
EEFSX0D331EY,PICS/POD,0.0,2025-05-01
EEFSX0D331EY,PICS/SIN,0.0,2025-05-01
EEFSX0D331EY,PICS/WAT,105000.0,2025-05-01
EEFSX0D331EY,PSI/GAO,70000.0,2025-05-01
EEFSX0D331EY,PSIZ/JM,0.0,2025-05-01
EEFSX0D331EY,PSIZ/KO1,0.0,2025-05-01
EEFSX0D331EY,PSIZ/LSI,0.0,2025-05-01
EEFSX0D331EY,PSIZ/SIN,140000.0,2025-05-01
EEFSX0D331EY,PSIZ/SU2,175000.0,2025-05-01
EEFSX0D331EY,PSIZ/TEB,105000.0,2025-05-01
EEFSX0D331EY,PSIZ/WAT,0.0,2025-05-01
EEFSX0D331EY,PSIZ/YEH,0.0,2025-05-01
EEFSX0D331EY,PST/ACE,3650000.0,2025-05-01
EEFSX0D331EY,PST/CHTT,0.0,2025-05-01
EEFSX0D331EY,PST/FOX,105000.0,2025-05-01
EEFSX0D331EY,PST/PODA,0.0,2025-05-01
EEFSX0D331EY,PST/STOK,700000.0,2025-05-01
EEFSX0D331EY,PICS/AUS,0.0,2025-06-01
EEFSX0D331EY,PICS/KLT,1400000.0,2025-06-01
EEFSX0D331EY,PICS/POD,0.0,2025-06-01
EEFSX0D331EY,PICS/SIN,0.0,2025-06-01
EEFSX0D331EY,PICS/WAT,105000.0,2025-06-01
EEFSX0D331EY,PSI/GAO,70000.0,2025-06-01
EEFSX0D331EY,PSIZ/JM,500500.0,2025-06-01
EEFSX0D331EY,PSIZ/KO1,0.0,2025-06-01
EEFSX0D331EY,PSIZ/LSI,0.0,2025-06-01
EEFSX0D331EY,PSIZ/SIN,245000.0,2025-06-01
EEFSX0D331EY,PSIZ/SU2,175000.0,2025-06-01
EEFSX0D331EY,PSIZ/TEB,105000.0,2025-06-01
EEFSX0D331EY,PSIZ/WAT,0.0,2025-06-01
EEFSX0D331EY,PSIZ/YEH,0.0,2025-06-01
EEFSX0D331EY,PST/ACE,2400000.0,2025-06-01
EEFSX0D331EY,PST/CHTT,0.0,2025-06-01
EEFSX0D331EY,PST/FOX,70000.0,2025-06-01
EEFSX0D331EY,PST/PODA,0.0,2025-06-01
EEFSX0D331EY,PST/STOK,700000.0,2025-06-01
EEFSX0D331EY,PICS/AUS,0.0,2025-07-01
EEFSX0D331EY,PICS/KLT,1400000.0,2025-07-01
EEFSX0D331EY,PICS/POD,0.0,2025-07-01
EEFSX0D331EY,PICS/SIN,0.0,2025-07-01
EEFSX0D331EY,PICS/WAT,105000.0,2025-07-01
EEFSX0D331EY,PSI/GAO,70000.0,2025-07-01
EEFSX0D331EY,PSIZ/JM,500500.0,2025-07-01
EEFSX0D331EY,PSIZ/KO1,0.0,2025-07-01
EEFSX0D331EY,PSIZ/LSI,0.0,2025-07-01
EEFSX0D331EY,PSIZ/SIN,280000.0,2025-07-01
EEFSX0D331EY,PSIZ/SU2,203000.0,2025-07-01
EEFSX0D331EY,PSIZ/TEB,105000.0,2025-07-01
EEFSX0D331EY,PSIZ/WAT,0.0,2025-07-01
EEFSX0D331EY,PSIZ/YEH,0.0,2025-07-01
EEFSX0D331EY,PST/ACE,3000000.0,2025-07-01
EEFSX0D331EY,PST/CHTT,0.0,2025-07-01
EEFSX0D331EY,PST/FOX,28000.0,2025-07-01
EEFSX0D331EY,PST/PODA,0.0,2025-07-01
EEFSX0D331EY,PST/STOK,700000.0,2025-07-01
EEFSX0D331EY,PICS/AUS,0.0,2025-08-01
EEFSX0D331EY,PICS/KLT,1610000.0,2025-08-01
EEFSX0D331EY,PICS/POD,0.0,2025-08-01
EEFSX0D331EY,PICS/SIN,0.0,2025-08-01
EEFSX0D331EY,PICS/WAT,105000.0,2025-08-01
EEFSX0D331EY,PSI/GAO,70000.0,2025-08-01
EEFSX0D331EY,PSIZ/JM,0.0,2025-08-01
EEFSX0D331EY,PSIZ/KO1,0.0,2025-08-01
EEFSX0D331EY,PSIZ/LSI,0.0,2025-08-01
EEFSX0D331EY,PSIZ/SIN,280000.0,2025-08-01
EEFSX0D331EY,PSIZ/SU2,203000.0,2025-08-01
EEFSX0D331EY,PSIZ/TEB,105000.0,2025-08-01
EEFSX0D331EY,PSIZ/WAT,0.0,2025-08-01
EEFSX0D331EY,PSIZ/YEH,0.0,2025-08-01
EEFSX0D331EY,PST/ACE,3000000.0,2025-08-01
EEFSX0D331EY,PST/CHTT,0.0,2025-08-01
EEFSX0D331EY,PST/FOX,70000.0,2025-08-01
EEFSX0D331EY,PST/PODA,0.0,2025-08-01
EEFSX0D331EY,PST/STOK,700000.0,2025-08-01
EEFSX0D331EY,PICS/AUS,0.0,2025-09-01
EEFSX0D331EY,PICS/KLT,1400000.0,2025-09-01
EEFSX0D331EY,PICS/POD,0.0,2025-09-01
EEFSX0D331EY,PICS/SIN,0.0,2025-09-01
EEFSX0D331EY,PICS/WAT,105000.0,2025-09-01
EEFSX0D331EY,PSI/GAO,0.0,2025-09-01
EEFSX0D331EY,PSIZ/JM,500500.0,2025-09-01
EEFSX0D331EY,PSIZ/KO1,0.0,2025-09-01
EEFSX0D331EY,PSIZ/LSI,0.0,2025-09-01
EEFSX0D331EY,PSIZ/SIN,280000.0,2025-09-01
EEFSX0D331EY,PSIZ/SU2,203000.0,2025-09-01
EEFSX0D331EY,PSIZ/TEB,105000.0,2025-09-01
EEFSX0D331EY,PSIZ/WAT,0.0,2025-09-01
EEFSX0D331EY,PSIZ/YEH,0.0,2025-09-01
EEFSX0D331EY,PST/ACE,3000000.0,2025-09-01
EEFSX0D331EY,PST/CHTT,0.0,2025-09-01
EEFSX0D331EY,PST/FOX,70000.0,2025-09-01
EEFSX0D331EY,PST/PODA,0.0,2025-09-01
EEFSX0D331EY,PST/STOK,700000.0,2025-09-01
EEFSX0D331KY,PICS/WAT,0.0,2025-03-01
EEFSX0D331KY,PST/CHTT,0.0,2025-03-01
EEFSX0D331KY,PST/PEGA,420000.0,2025-03-01
EEFSX0D331KY,PST/QUAC,0.0,2025-03-01
EEFSX0D331KY,PICS/WAT,0.0,2025-04-01
EEFSX0D331KY,PST/CHTT,0.0,2025-04-01
EEFSX0D331KY,PST/PEGA,1180000.0,2025-04-01
EEFSX0D331KY,PST/QUAC,180000.0,2025-04-01
EEFSX0D331KY,PICS/WAT,0.0,2025-05-01
EEFSX0D331KY,PST/CHTT,0.0,2025-05-01
EEFSX0D331KY,PST/PEGA,1200000.0,2025-05-01
EEFSX0D331KY,PST/QUAC,505000.0,2025-05-01
EEFSX0D331KY,PICS/WAT,0.0,2025-06-01
EEFSX0D331KY,PST/CHTT,0.0,2025-06-01
EEFSX0D331KY,PST/PEGA,1200000.0,2025-06-01
EEFSX0D331KY,PST/QUAC,805000.0,2025-06-01
EEFSX0D331KY,PICS/WAT,0.0,2025-07-01
EEFSX0D331KY,PST/CHTT,0.0,2025-07-01
EEFSX0D331KY,PST/PEGA,1180000.0,2025-07-01
EEFSX0D331KY,PST/QUAC,180000.0,2025-07-01
EEFSX0D331KY,PICS/WAT,0.0,2025-08-01
EEFSX0D331KY,PST/CHTT,0.0,2025-08-01
EEFSX0D331KY,PST/PEGA,1200000.0,2025-08-01
EEFSX0D331KY,PST/QUAC,505000.0,2025-08-01
EEFSX0D331KY,PICS/WAT,0.0,2025-09-01
EEFSX0D331KY,PST/CHTT,0.0,2025-09-01
EEFSX0D331KY,PST/PEGA,1200000.0,2025-09-01
EEFSX0D331KY,PST/QUAC,805000.0,2025-09-01
EEFSX0D331XE,AVN/CLE1,10500.0,2025-03-01
EEFSX0D331XE,PDG/TTIP,0.0,2025-03-01
EEFSX0D331XE,PICS/COM,0.0,2025-03-01
EEFSX0D331XE,PICS/KLT,0.0,2025-03-01
EEFSX0D331XE,PICS/LIA,0.0,2025-03-01
EEFSX0D331XE,PICS/WA2,500500.0,2025-03-01
EEFSX0D331XE,PSA/AVN1,0.0,2025-03-01
EEFSX0D331XE,PSA/FUT1,0.0,2025-03-01
EEFSX0D331XE,PSA/SCI,0.0,2025-03-01
EEFSX0D331XE,PSI/IMAC,3500.0,2025-03-01
EEFSX0D331XE,PSIZ/JM,0.0,2025-03-01
EEFSX0D331XE,PSIZ/SIN,70000.0,2025-03-01
EEFSX0D331XE,PSIZ/YEH,0.0,2025-03-01
EEFSX0D331XE,PST/FOX,7000.0,2025-03-01
EEFSX0D331XE,PST/IECS,0.0,2025-03-01
EEFSX0D331XE,PST/PEGA,24500.0,2025-03-01
EEFSX0D331XE,PST/PODA,856000.0,2025-03-01
EEFSX0D331XE,PST/QUAC,245000.0,2025-03-01
EEFSX0D331XE,AVN/FAB,0.0,2025-04-01
EEFSX0D331XE,PDG/TTIP,0.0,2025-04-01
EEFSX0D331XE,PICS/COM,0.0,2025-04-01
EEFSX0D331XE,PICS/KLT,0.0,2025-04-01
EEFSX0D331XE,PICS/LIA,0.0,2025-04-01
EEFSX0D331XE,PICS/WA2,500500.0,2025-04-01
EEFSX0D331XE,PSA/FUT1,0.0,2025-04-01
EEFSX0D331XE,PSA/SCI,0.0,2025-04-01
EEFSX0D331XE,PSI/IMAC,28000.0,2025-04-01
EEFSX0D331XE,PSIZ/JM,0.0,2025-04-01
EEFSX0D331XE,PSIZ/SIN,140000.0,2025-04-01
EEFSX0D331XE,PSIZ/YEH,0.0,2025-04-01
EEFSX0D331XE,PST/FOX,42000.0,2025-04-01
EEFSX0D331XE,PST/IECS,0.0,2025-04-01
EEFSX0D331XE,PST/PEGA,0.0,2025-04-01
EEFSX0D331XE,PST/PODA,3090000.0,2025-04-01
EEFSX0D331XE,PST/QUAC,1340000.0,2025-04-01
EEFSX0D331XE,AVN/FAB,0.0,2025-05-01
EEFSX0D331XE,PDG/TTIP,0.0,2025-05-01
EEFSX0D331XE,PICS/COM,0.0,2025-05-01
EEFSX0D331XE,PICS/KLT,0.0,2025-05-01
EEFSX0D331XE,PICS/LIA,0.0,2025-05-01
EEFSX0D331XE,PICS/WA2,500500.0,2025-05-01
EEFSX0D331XE,PSA/FUT1,0.0,2025-05-01
EEFSX0D331XE,PSA/SCI,0.0,2025-05-01
EEFSX0D331XE,PSI/IMAC,0.0,2025-05-01
EEFSX0D331XE,PSIZ/JM,0.0,2025-05-01
EEFSX0D331XE,PSIZ/SIN,140000.0,2025-05-01
EEFSX0D331XE,PSIZ/YEH,0.0,2025-05-01
EEFSX0D331XE,PST/FOX,21000.0,2025-05-01
EEFSX0D331XE,PST/IECS,0.0,2025-05-01
EEFSX0D331XE,PST/PEGA,14000.0,2025-05-01
EEFSX0D331XE,PST/PODA,3050000.0,2025-05-01
EEFSX0D331XE,PST/QUAC,1170000.0,2025-05-01
EEFSX0D331XE,AVN/FAB,0.0,2025-06-01
EEFSX0D331XE,PDG/TTIP,0.0,2025-06-01
EEFSX0D331XE,PICS/COM,0.0,2025-06-01
EEFSX0D331XE,PICS/KLT,0.0,2025-06-01
EEFSX0D331XE,PICS/LIA,0.0,2025-06-01
EEFSX0D331XE,PICS/WA2,500500.0,2025-06-01
EEFSX0D331XE,PSA/FUT1,0.0,2025-06-01
EEFSX0D331XE,PSA/SCI,0.0,2025-06-01
EEFSX0D331XE,PSI/IMAC,38500.0,2025-06-01
EEFSX0D331XE,PSIZ/JM,0.0,2025-06-01
EEFSX0D331XE,PSIZ/SIN,140000.0,2025-06-01
EEFSX0D331XE,PSIZ/YEH,0.0,2025-06-01
EEFSX0D331XE,PST/FOX,14000.0,2025-06-01
EEFSX0D331XE,PST/IECS,0.0,2025-06-01
EEFSX0D331XE,PST/PEGA,35000.0,2025-06-01
EEFSX0D331XE,PST/PODA,1730000.0,2025-06-01
EEFSX0D331XE,PST/QUAC,140000.0,2025-06-01
EEFSX0D331XE,AVN/FAB,0.0,2025-07-01
EEFSX0D331XE,PDG/TTIP,0.0,2025-07-01
EEFSX0D331XE,PICS/COM,0.0,2025-07-01
EEFSX0D331XE,PICS/KLT,0.0,2025-07-01
EEFSX0D331XE,PICS/LIA,0.0,2025-07-01
EEFSX0D331XE,PICS/WA2,500500.0,2025-07-01
EEFSX0D331XE,PSA/FUT1,0.0,2025-07-01
EEFSX0D331XE,PSA/SCI,0.0,2025-07-01
EEFSX0D331XE,PSI/IMAC,66500.0,2025-07-01
EEFSX0D331XE,PSIZ/JM,0.0,2025-07-01
EEFSX0D331XE,PSIZ/SIN,105000.0,2025-07-01
EEFSX0D331XE,PSIZ/YEH,0.0,2025-07-01
EEFSX0D331XE,PST/FOX,42000.0,2025-07-01
EEFSX0D331XE,PST/IECS,0.0,2025-07-01
EEFSX0D331XE,PST/PEGA,0.0,2025-07-01
EEFSX0D331XE,PST/PODA,3090000.0,2025-07-01
EEFSX0D331XE,PST/QUAC,1340000.0,2025-07-01
EEFSX0D331XE,AVN/FAB,0.0,2025-08-01
EEFSX0D331XE,PDG/TTIP,0.0,2025-08-01
EEFSX0D331XE,PICS/COM,0.0,2025-08-01
EEFSX0D331XE,PICS/KLT,0.0,2025-08-01
EEFSX0D331XE,PICS/LIA,0.0,2025-08-01
EEFSX0D331XE,PICS/WA2,500500.0,2025-08-01
EEFSX0D331XE,PSA/FUT1,0.0,2025-08-01
EEFSX0D331XE,PSA/SCI,0.0,2025-08-01
EEFSX0D331XE,PSI/IMAC,31500.0,2025-08-01
EEFSX0D331XE,PSIZ/JM,0.0,2025-08-01
EEFSX0D331XE,PSIZ/SIN,105000.0,2025-08-01
EEFSX0D331XE,PSIZ/YEH,0.0,2025-08-01
EEFSX0D331XE,PST/FOX,21000.0,2025-08-01
EEFSX0D331XE,PST/IECS,0.0,2025-08-01
EEFSX0D331XE,PST/PEGA,14000.0,2025-08-01
EEFSX0D331XE,PST/PODA,2500000.0,2025-08-01
